Id,EventDate,Email,FirstName,LastName,Gate,Company,Task,StartTime,EndTime,ToBeProcessed,ProcessedDateTime,ProcessTask,ExcelUpload,DinerVoucher,ParkingTicket,created_by,created_at,modified_by,modified_at,PassNumber,ClothingSize,evenement_id,Location,ticketNumber,ticketCode,ticketId,TixngoStatus,TixngoErrorMessage,XScontrolStatus,XScontrolErrorMessage,ToBeProcessedXSControl,vak,rij,stoel
173,2025-03-16,sander.van_dijk@email.nl,Sander,Van Dijk,A,10,Schoonmaak,18:00,22:00,1,,Send,3,0,1,4,2025-03-16 08:45:00,9,2025-03-16 10:36:00,P31096,S,1,Zuidtribune,TKT-AJX001-1172,BC696001601,11081736,Opened,,OK,,0,109,28,36
174,2025-03-16,joost.mulder@email.nl,Joost,Mulder,B,5,Steward,18:00,22:00,0,,Archive,3,1,0,4,2025-03-16 07:25:00,5,2025-03-16 12:38:00,P19149,S,1,Oosttribune,TKT-AJX001-1173,BC690197884,4719EB2F,Error,,Pending,,0,104,19,37
175,2025-03-16,fleur.bos@email.nl,Fleur,Bos,F,4,Beveiliging,18:00,22:00,1,,Assign,3,0,1,8,2025-03-16 08:58:00,8,2025-03-16 11:31:00,P50038,L,1,VIP,TKT-AJX001-1174,BC439660140,CFB75D72,Sent,,Pending,Kaart niet herkend,1,127,28,9
176,2025-03-16,lisa.van_den_berg@email.nl,Lisa,Van den Berg,A,9,Coördinator,18:00,22:00,0,2025-03-16 18:44:00,Archive,5,0,0,9,2025-03-16 08:06:00,9,2025-03-16 13:48:00,P80736,L,1,Persbox,TKT-AJX001-1175,BC382646055,CD863045,Delivered,,OK,,1,104,5,30
177,2025-03-16,jeroen.van_dijk@email.nl,Jeroen,Van Dijk,A,4,Schoonmaak,18:00,22:00,0,2025-03-16 18:36:00,Validate,4,0,0,10,2025-03-16 09:24:00,3,2025-03-16 13:08:00,P73373,M,1,Noordtribune,TKT-AJX001-1176,BC197231642,4C2788A2,Delivered,,OK,Kaart niet herkend,1,125,8,3
178,2025-03-16,tim.van_dijk@email.nl,Tim,Van Dijk,H,1,Steward,18:00,22:00,1,2025-03-16 17:13:00,Assign,3,0,1,7,2025-03-16 08:33:00,10,2025-03-16 12:47:00,P20202,XL,1,Oosttribune,TKT-AJX001-1177,BC949824193,DD069579,Error,,OK,,1,123,27,23
179,2025-03-16,noor.bos@email.nl,Noor,Bos,C,8,Beveiliging,18:00,22:00,0,,Send,5,1,0,3,2025-03-16 07:47:00,3,2025-03-16 11:32:00,P88908,XXL,1,Noordtribune,TKT-AJX001-1178,BC617661767,3D9F798F,Delivered,,Error,,1,138,22,31
180,2025-03-16,noor.van_den_berg@email.nl,Noor,Van den Berg,G,1,Beveiliging,18:00,22:00,0,2025-03-16 17:16:00,Validate,2,0,0,1,2025-03-16 07:42:00,5,2025-03-16 13:56:00,P33597,XL,1,Westtribune,TKT-AJX001-1179,BC734356903,BB8E74FF,Sent,,Pending,,1,110,3,14
181,2025-03-16,joost.meijer@email.nl,Joost,Meijer,G,10,Beveiliging,18:00,22:00,0,,Assign,2,1,1,10,2025-03-16 09:31:00,2,2025-03-16 10:58:00,P59572,L,1,Zuidtribune,TKT-AJX001-1180,BC606176343,B30ADF57,Sent,Timeout bij verzenden,Pending,,1,130,27,10
182,2025-03-16,emma.visser@email.nl,Emma,Visser,I,9,Steward,18:00,22:00,0,2025-03-16 18:01:00,Validate,5,0,1,9,2025-03-16 08:47:00,6,2025-03-16 13:43:00,P15693,XXL,1,VIP,TKT-AJX001-1181,BC610960640,9ABA758D,Error,,Error,,1,139,12,38
183,2025-03-16,emma.smit@email.nl,Emma,Smit,D,2,Catering,18:00,22:00,1,2025-03-16 17:32:00,Validate,1,0,0,9,2025-03-16 07:01:00,7,2025-03-16 12:47:00,P36924,XXL,1,Oosttribune,TKT-AJX001-1182,BC243755891,C98E00DA,Error,,OK,,1,116,9,35
184,2025-03-16,eva.meijer@email.nl,Eva,Meijer,K,7,Beveiliging,18:00,22:00,1,,Archive,2,1,1,5,2025-03-16 08:18:00,10,2025-03-16 11:28:00,P62183,XXL,1,Zuidtribune,TKT-AJX001-1183,BC492607356,7D9A5ED7,Sent,,Error,,0,139,4,14
185,2025-03-16,jeroen.smit@email.nl,Jeroen,Smit,J,1,Beveiliging,18:00,22:00,1,2025-03-16 18:21:00,Send,1,0,1,10,2025-03-16 08:51:00,2,2025-03-16 10:16:00,P44483,S,1,Oosttribune,TKT-AJX001-1184,BC944048177,3A6405E3,Sent,,Pending,,1,121,20,34
186,2025-03-16,julia.hendriks@email.nl,Julia,Hendriks,C,8,Medisch,18:00,22:00,0,2025-03-16 17:25:00,Assign,2,0,0,10,2025-03-16 07:43:00,1,2025-03-16 11:32:00,P41359,XXL,1,Noordtribune,TKT-AJX001-1185,BC741531280,16AD8433,Delivered,Timeout bij verzenden,Error,,1,103,22,26
187,2025-03-16,rick.meijer@email.nl,Rick,Meijer,L,2,Steward,18:00,22:00,1,,Assign,3,1,0,10,2025-03-16 07:49:00,8,2025-03-16 13:58:00,P62947,XL,1,Noordtribune,TKT-AJX001-1186,BC315081636,2F79034D,Opened,,Pending,,0,133,17,19
188,2025-03-16,niels.jansen@email.nl,Niels,Jansen,I,10,Catering,18:00,22:00,1,2025-03-16 17:48:00,Archive,2,1,1,8,2025-03-16 10:49:00,10,2025-03-16 13:40:00,P13584,L,1,Noordtribune,TKT-AJX001-1187,BC962152669,F2D46264,Opened,Timeout bij verzenden,Pending,,0,132,22,15
189,2025-03-16,niels.smit@email.nl,Niels,Smit,L,5,Beveiliging,18:00,22:00,1,2025-03-16 17:11:00,Archive,3,0,0,8,2025-03-16 08:20:00,6,2025-03-16 10:55:00,P85197,M,1,Zuidtribune,TKT-AJX001-1188,BC479134231,D3E3DC5B,Delivered,,OK,,0,133,28,17
190,2025-03-16,tim.van_den_berg@email.nl,Tim,Van den Berg,F,3,Steward,18:00,22:00,0,2025-03-16 18:57:00,Send,4,0,0,8,2025-03-16 08:35:00,10,2025-03-16 11:20:00,P74532,XL,1,Oosttribune,TKT-AJX001-1189,BC317718930,B966E44B,Error,,Pending,,0,115,25,37
191,2025-03-16,lars.de_jong@email.nl,Lars,De Jong,I,1,Schoonmaak,18:00,22:00,1,2025-03-16 17:50:00,Validate,4,0,1,6,2025-03-16 09:56:00,1,2025-03-16 10:03:00,P98356,S,1,Westtribune,TKT-AJX001-1190,BC664504128,6EA30896,Sent,,Pending,,0,127,18,17
192,2025-03-16,anouk.peters@email.nl,Anouk,Peters,C,8,Medisch,18:00,22:00,0,2025-03-16 17:53:00,Assign,3,1,1,8,2025-03-16 07:46:00,10,2025-03-16 10:33:00,P85483,XXL,1,Zuidtribune,TKT-AJX001-1191,BC606103226,A229FDC9,Sent,,OK,,1,139,7,10
193,2025-03-16,lars.de_vries@email.nl,Lars,De Vries,H,3,Coördinator,18:00,22:00,1,,Archive,3,1,0,7,2025-03-16 07:25:00,3,2025-03-16 10:15:00,P38241,M,1,Westtribune,TKT-AJX001-1192,BC965079822,EAD34785,Sent,,Error,,1,100,18,36
194,2025-03-16,bas.bakker@email.nl,Bas,Bakker,K,10,Beveiliging,18:00,22:00,0,,Assign,3,1,1,8,2025-03-16 10:47:00,2,2025-03-16 11:37:00,P90434,M,1,Westtribune,TKT-AJX001-1193,BC121298026,9A2032E2,Delivered,,Pending,,1,126,14,40
195,2025-03-16,rick.dekker@email.nl,Rick,Dekker,D,6,Catering,18:00,22:00,1,,Assign,5,1,1,8,2025-03-16 10:19:00,6,2025-03-16 13:11:00,P86928,XL,1,Westtribune,TKT-AJX001-1194,BC176605123,8D15FC3E,Error,,OK,,0,105,22,17
196,2025-03-16,daan.van_den_berg@email.nl,Daan,Van den Berg,B,8,Schoonmaak,18:00,22:00,0,,Send,4,0,0,5,2025-03-16 09:38:00,3,2025-03-16 10:21:00,P95830,L,1,Oosttribune,TKT-AJX001-1195,BC279218750,56FA5A16,Delivered,,Error,,0,125,5,34
197,2025-03-16,sophie.de_jong@email.nl,Sophie,De Jong,F,8,Medisch,18:00,22:00,1,2025-03-16 18:10:00,Archive,2,0,1,10,2025-03-16 08:51:00,9,2025-03-16 12:43:00,P93824,XL,1,Oosttribune,TKT-AJX001-1196,BC137747372,00B101E2,Opened,,OK,,1,122,10,24
198,2025-03-16,eva.peters@email.nl,Eva,Peters,I,3,Catering,18:00,22:00,1,,Archive,5,0,1,8,2025-03-16 08:16:00,1,2025-03-16 13:16:00,P66418,M,1,VIP,TKT-AJX001-1197,BC267200433,07D79EE7,Delivered,,Pending,,1,119,29,36
199,2025-03-16,eva.smit@email.nl,Eva,Smit,K,7,Medisch,18:00,22:00,0,2025-03-16 17:33:00,Send,4,0,1,5,2025-03-16 09:46:00,9,2025-03-16 13:27:00,P45235,L,1,Zuidtribune,TKT-AJX001-1198,BC368323917,B634CF0C,Sent,,Error,,1,110,20,29
200,2025-03-16,bas.hendriks@email.nl,Bas,Hendriks,A,3,Steward,18:00,22:00,0,,Validate,1,1,1,3,2025-03-16 10:03:00,8,2025-03-16 13:06:00,P11075,S,1,Noordtribune,TKT-AJX001-1199,BC768676781,A189F399,Delivered,Timeout bij verzenden,OK,,1,131,26,32
201,2025-03-16,fleur.de_vries@email.nl,Fleur,De Vries,C,1,Catering,18:00,22:00,1,2025-03-16 17:09:00,Archive,2,0,1,7,2025-03-16 10:32:00,1,2025-03-16 10:31:00,P42631,L,1,Westtribune,TKT-AJX001-1200,BC848328041,5545AEBB,Delivered,,OK,,0,102,17,14
202,2025-03-16,noor.smit@email.nl,Noor,Smit,C,1,Coördinator,18:00,22:00,0,2025-03-16 17:32:00,Archive,3,0,1,1,2025-03-16 10:41:00,4,2025-03-16 10:28:00,P40928,XXL,1,Westtribune,TKT-AJX001-1201,BC831693114,3BB8A7CA,Opened,Timeout bij verzenden,Error,,1,119,26,16
203,2025-03-16,sander.de_jong@email.nl,Sander,De Jong,C,6,Steward,18:00,22:00,0,2025-03-16 17:20:00,Archive,1,1,0,1,2025-03-16 08:31:00,3,2025-03-16 12:59:00,P80300,XS,1,Zuidtribune,TKT-AJX001-1202,BC723926702,1789CC49,Error,,Pending,,1,130,26,29
204,2025-03-16,tim.de_jong@email.nl,Tim,De Jong,C,5,Steward,18:00,22:00,1,2025-03-16 18:30:00,Archive,5,1,1,4,2025-03-16 09:25:00,3,2025-03-16 12:19:00,P55569,M,1,Persbox,TKT-AJX001-1203,BC840076530,26F8EC66,Error,,Pending,,0,124,3,34
205,2025-03-16,lars.de_vries@email.nl,Lars,De Vries,H,1,Coördinator,18:00,22:00,1,2025-03-16 18:33:00,Validate,1,1,0,6,2025-03-16 10:04:00,2,2025-03-16 12:48:00,P80642,L,1,Zuidtribune,TKT-AJX001-1204,BC417476097,E958938C,Error,,OK,,1,116,14,21
206,2025-03-16,emma.jansen@email.nl,Emma,Jansen,C,3,Steward,18:00,22:00,0,,Send,4,0,0,1,2025-03-16 09:26:00,7,2025-03-16 12:48:00,P74213,XL,1,VIP,TKT-AJX001-1205,BC661782298,B5934409,Opened,Timeout bij verzenden,OK,,0,104,1,14
207,2025-03-16,noor.dekker@email.nl,Noor,Dekker,A,6,Schoonmaak,18:00,22:00,1,2025-03-16 18:45:00,Assign,1,1,0,2,2025-03-16 10:33:00,5,2025-03-16 10:19:00,P38298,XL,1,Noordtribune,TKT-AJX001-1206,BC185852967,AD1A7D36,Sent,,Pending,,0,129,17,16
208,2025-03-16,sophie.van_dijk@email.nl,Sophie,Van Dijk,B,10,Catering,18:00,22:00,1,2025-03-16 18:29:00,Archive,1,0,0,9,2025-03-16 08:42:00,9,2025-03-16 11:26:00,P96184,S,1,VIP,TKT-AJX001-1207,BC904441314,DB51C054,Error,,Error,,1,135,28,24
209,2025-03-16,eva.bos@email.nl,Eva,Bos,F,10,Beveiliging,18:00,22:00,0,2025-03-16 17:48:00,Assign,3,1,1,7,2025-03-16 07:00:00,1,2025-03-16 11:12:00,P88087,XS,1,VIP,TKT-AJX001-1208,BC779937154,E63EE8C6,Delivered,,Error,Kaart niet herkend,0,127,7,21
210,2025-03-16,sander.bos@email.nl,Sander,Bos,I,9,Schoonmaak,18:00,22:00,0,2025-03-16 17:12:00,Send,4,1,0,3,2025-03-16 08:07:00,6,2025-03-16 13:47:00,P86304,S,1,Zuidtribune,TKT-AJX001-1209,BC982551268,F13FD947,Opened,,OK,,0,117,24,5
211,2025-03-16,niels.bos@email.nl,Niels,Bos,L,10,Steward,18:00,22:00,1,2025-03-16 17:04:00,Archive,1,0,1,6,2025-03-16 10:45:00,7,2025-03-16 11:46:00,P25799,S,1,Persbox,TKT-AJX001-1210,BC618116050,08F48B81,Sent,,Pending,,1,111,17,3
212,2025-03-16,niels.van_dijk@email.nl,Niels,Van Dijk,L,4,Beveiliging,18:00,22:00,0,2025-03-16 18:26:00,Archive,4,0,0,7,2025-03-16 08:14:00,7,2025-03-16 10:37:00,P27326,M,1,Noordtribune,TKT-AJX001-1211,BC706570606,A5C8B095,Error,,OK,,1,109,3,26
213,2025-03-16,jeroen.smit@email.nl,Jeroen,Smit,H,9,Beveiliging,18:00,22:00,1,2025-03-16 17:50:00,Validate,5,0,0,2,2025-03-16 08:08:00,7,2025-03-16 11:22:00,P99749,XL,1,Noordtribune,TKT-AJX001-1212,BC930888412,F97D490A,Sent,,Error,,0,108,11,23
214,2025-03-16,sander.bos@email.nl,Sander,Bos,J,8,Schoonmaak,18:00,22:00,0,2025-03-16 17:56:00,Send,2,0,1,3,2025-03-16 10:13:00,2,2025-03-16 10:28:00,P17148,S,1,VIP,TKT-AJX001-1213,BC427296749,A7290274,Delivered,,Error,Kaart niet herkend,0,110,10,29
215,2025-03-16,noor.de_jong@email.nl,Noor,De Jong,D,4,Schoonmaak,18:00,22:00,1,2025-03-16 18:10:00,Archive,5,0,0,7,2025-03-16 09:29:00,9,2025-03-16 10:11:00,P43483,S,1,Noordtribune,TKT-AJX001-1214,BC456349916,2A05D2D1,Opened,,Pending,,0,113,15,1
216,2025-03-16,daan.smit@email.nl,Daan,Smit,K,6,Steward,18:00,22:00,0,2025-03-16 17:37:00,Archive,2,1,0,6,2025-03-16 09:04:00,10,2025-03-16 12:16:00,P21537,S,1,Zuidtribune,TKT-AJX001-1215,BC809069927,0672C70A,Error,,Pending,Kaart niet herkend,0,117,30,34
217,2025-03-16,julia.bakker@email.nl,Julia,Bakker,A,6,Coördinator,18:00,22:00,1,2025-03-16 17:45:00,Assign,2,1,0,5,2025-03-16 10:44:00,7,2025-03-16 13:47:00,P13862,XL,1,Oosttribune,TKT-AJX001-1216,BC626061386,822A4303,Delivered,,Error,,0,125,24,25
218,2025-03-16,jeroen.mulder@email.nl,Jeroen,Mulder,J,3,Medisch,18:00,22:00,1,2025-03-16 18:56:00,Assign,4,0,0,3,2025-03-16 09:28:00,9,2025-03-16 12:55:00,P36517,S,1,Oosttribune,TKT-AJX001-1217,BC757611451,C67CA0D7,Delivered,,OK,,0,114,11,5
219,2025-03-16,lisa.van_dijk@email.nl,Lisa,Van Dijk,C,1,Catering,18:00,22:00,1,,Archive,3,1,1,3,2025-03-16 10:19:00,4,2025-03-16 10:27:00,P27241,S,1,Noordtribune,TKT-AJX001-1218,BC872493367,56E520CF,Opened,,Pending,,0,107,8,2
220,2025-03-16,fleur.jansen@email.nl,Fleur,Jansen,J,8,Coördinator,18:00,22:00,1,,Validate,4,1,1,3,2025-03-16 07:41:00,4,2025-03-16 10:57:00,P14224,L,1,Noordtribune,TKT-AJX001-1219,BC838886075,087B03D5,Opened,,OK,,0,130,25,14
221,2025-03-16,daan.visser@email.nl,Daan,Visser,F,8,Beveiliging,18:00,22:00,1,2025-03-16 17:51:00,Send,5,1,1,7,2025-03-16 09:36:00,10,2025-03-16 12:32:00,P80275,XL,1,Persbox,TKT-AJX001-1220,BC571678892,94D18C86,Sent,,Error,,0,139,29,16
222,2025-03-16,jeroen.van_dijk@email.nl,Jeroen,Van Dijk,I,1,Beveiliging,18:00,22:00,1,2025-03-16 17:56:00,Archive,3,1,1,3,2025-03-16 08:48:00,5,2025-03-16 12:36:00,P17149,XXL,1,VIP,TKT-AJX001-1221,BC524784283,F1E4F3AF,Delivered,,Pending,,0,102,6,38
223,2025-03-16,lisa.visser@email.nl,Lisa,Visser,A,3,Medisch,18:00,22:00,0,2025-03-16 18:52:00,Archive,1,1,1,3,2025-03-16 10:03:00,2,2025-03-16 10:23:00,P24963,XXL,1,Westtribune,TKT-AJX001-1222,BC522052175,60C41223,Opened,Timeout bij verzenden,Pending,,0,126,13,36
224,2025-03-16,rick.de_jong@email.nl,Rick,De Jong,J,3,Beveiliging,18:00,22:00,0,2025-03-16 17:22:00,Send,4,1,1,8,2025-03-16 08:13:00,3,2025-03-16 10:30:00,P27245,S,1,Noordtribune,TKT-AJX001-1223,BC924913247,90C4D01F,Opened,Timeout bij verzenden,Error,,0,110,20,32
225,2025-03-16,anouk.van_den_berg@email.nl,Anouk,Van den Berg,H,2,Schoonmaak,18:00,22:00,0,2025-03-16 17:31:00,Assign,5,0,0,3,2025-03-16 07:37:00,1,2025-03-16 12:47:00,P55746,XS,1,Zuidtribune,TKT-AJX001-1224,BC732286107,FAAA899D,Sent,,Pending,,0,130,2,7
226,2025-03-16,eva.visser@email.nl,Eva,Visser,L,10,Schoonmaak,18:00,22:00,0,2025-03-16 17:58:00,Assign,1,0,1,6,2025-03-16 08:34:00,7,2025-03-16 13:29:00,P18869,L,1,VIP,TKT-AJX001-1225,BC273232379,A01BC855,Sent,,OK,,1,118,11,34
227,2025-03-16,eva.van_dijk@email.nl,Eva,Van Dijk,B,10,Coördinator,18:00,22:00,0,2025-03-16 18:01:00,Assign,4,1,1,9,2025-03-16 09:27:00,10,2025-03-16 11:30:00,P27001,XL,1,VIP,TKT-AJX001-1226,BC325319746,5037AAB6,Error,,Pending,,0,113,29,40
228,2025-03-16,anouk.hendriks@email.nl,Anouk,Hendriks,A,8,Coördinator,18:00,22:00,0,,Validate,5,1,1,1,2025-03-16 08:25:00,6,2025-03-16 12:23:00,P93558,S,1,Noordtribune,TKT-AJX001-1227,BC411909178,DFA79046,Delivered,,Error,,1,112,10,33
229,2025-03-16,lisa.bakker@email.nl,Lisa,Bakker,F,6,Medisch,18:00,22:00,0,,Validate,2,1,1,8,2025-03-16 10:54:00,8,2025-03-16 13:24:00,P14660,XXL,1,Zuidtribune,TKT-AJX001-1228,BC923594990,6C5F0269,Error,,Error,,1,100,15,27
230,2025-03-16,lotte.dekker@email.nl,Lotte,Dekker,K,6,Schoonmaak,18:00,22:00,0,2025-03-16 17:26:00,Assign,3,0,0,5,2025-03-16 10:35:00,1,2025-03-16 11:26:00,P59183,XXL,1,VIP,TKT-AJX001-1229,BC659498114,C0E5F459,Delivered,,Error,,0,119,28,20
231,2025-03-16,niels.hendriks@email.nl,Niels,Hendriks,H,4,Catering,18:00,22:00,1,2025-03-16 18:46:00,Assign,2,1,0,2,2025-03-16 08:35:00,1,2025-03-16 13:19:00,P36489,XS,1,Westtribune,TKT-AJX001-1230,BC133960537,722C4C4E,Sent,,Pending,,1,117,30,31
232,2025-03-16,jeroen.peters@email.nl,Jeroen,Peters,B,9,Coördinator,18:00,22:00,0,,Validate,1,1,1,9,2025-03-16 07:29:00,1,2025-03-16 11:19:00,P15771,XXL,1,VIP,TKT-AJX001-1231,BC932722445,F02C68E8,Sent,,OK,,1,120,1,37
233,2025-03-16,julia.mulder@email.nl,Julia,Mulder,E,5,Schoonmaak,18:00,22:00,1,,Archive,1,1,0,3,2025-03-16 08:10:00,2,2025-03-16 10:03:00,P91650,XL,1,VIP,TKT-AJX001-1232,BC325320091,DE409037,Sent,,Error,,1,120,5,19
234,2025-03-16,anouk.visser@email.nl,Anouk,Visser,F,9,Medisch,18:00,22:00,0,2025-03-16 17:16:00,Send,4,0,0,7,2025-03-16 07:13:00,2,2025-03-16 11:49:00,P61369,S,1,Persbox,TKT-AJX001-1233,BC176496452,DA2EB714,Error,,Error,,0,119,23,35
235,2025-03-16,daan.bos@email.nl,Daan,Bos,B,8,Steward,18:00,22:00,1,2025-03-16 17:39:00,Archive,4,0,0,3,2025-03-16 10:40:00,10,2025-03-16 11:06:00,P57638,L,1,Zuidtribune,TKT-AJX001-1234,BC920798622,91F6F54F,Opened,,Error,,0,129,3,31
236,2025-03-16,emma.bakker@email.nl,Emma,Bakker,E,6,Schoonmaak,18:00,22:00,0,2025-03-16 18:05:00,Send,4,0,1,9,2025-03-16 09:46:00,2,2025-03-16 13:22:00,P49599,XL,1,Westtribune,TKT-AJX001-1235,BC613948760,9FD5A105,Error,,OK,,0,129,16,25
237,2025-03-16,daan.bakker@email.nl,Daan,Bakker,G,10,Catering,18:00,22:00,0,2025-03-16 17:22:00,Send,5,1,0,10,2025-03-16 09:32:00,8,2025-03-16 11:23:00,P82756,XS,1,Westtribune,TKT-AJX001-1236,BC323594003,03D60219,Delivered,,Error,Kaart niet herkend,0,137,22,39
238,2025-03-16,rick.bakker@email.nl,Rick,Bakker,C,10,Coördinator,18:00,22:00,0,,Validate,2,1,1,7,2025-03-16 09:37:00,10,2025-03-16 11:54:00,P35646,S,1,Persbox,TKT-AJX001-1237,BC630745374,60D2E1CE,Opened,,Pending,,1,103,23,23
239,2025-03-16,daan.meijer@email.nl,Daan,Meijer,G,3,Catering,18:00,22:00,0,2025-03-16 17:47:00,Send,1,1,0,5,2025-03-16 10:41:00,1,2025-03-16 11:00:00,P66585,XXL,1,VIP,TKT-AJX001-1238,BC108717978,955D75D9,Error,,Pending,,1,139,14,35
240,2025-03-16,tim.mulder@email.nl,Tim,Mulder,I,7,Catering,18:00,22:00,1,,Validate,3,0,0,1,2025-03-16 07:18:00,1,2025-03-16 10:36:00,P73792,XXL,1,Westtribune,TKT-AJX001-1239,BC286197687,34467B2A,Delivered,Timeout bij verzenden,Pending,,1,130,29,39
241,2025-03-16,eva.meijer@email.nl,Eva,Meijer,I,8,Medisch,18:00,22:00,1,2025-03-16 17:28:00,Validate,4,0,1,4,2025-03-16 10:02:00,9,2025-03-16 11:08:00,P63849,XL,1,VIP,TKT-AJX001-1240,BC293055963,7B11E689,Opened,Timeout bij verzenden,OK,,1,129,4,38
242,2025-03-16,noor.hendriks@email.nl,Noor,Hendriks,I,5,Medisch,18:00,22:00,0,2025-03-16 18:06:00,Send,2,1,0,9,2025-03-16 10:24:00,10,2025-03-16 11:19:00,P90352,XS,1,Oosttribune,TKT-AJX001-1241,BC185967108,816C5256,Sent,,Pending,,1,109,14,23
243,2025-03-16,julia.peters@email.nl,Julia,Peters,J,5,Coördinator,18:00,22:00,1,2025-03-16 17:07:00,Archive,5,0,0,5,2025-03-16 10:27:00,10,2025-03-16 10:06:00,P47593,L,1,Noordtribune,TKT-AJX001-1242,BC279860527,800FF87E,Delivered,,Error,,1,102,9,17
244,2025-03-16,sander.hendriks@email.nl,Sander,Hendriks,J,3,Coördinator,18:00,22:00,1,,Assign,2,1,0,8,2025-03-16 07:46:00,9,2025-03-16 13:40:00,P14337,M,1,Noordtribune,TKT-AJX001-1243,BC219775258,E3590D1E,Delivered,,OK,,1,138,25,25
245,2025-03-16,anouk.mulder@email.nl,Anouk,Mulder,L,6,Steward,18:00,22:00,1,,Send,1,0,1,7,2025-03-16 09:01:00,5,2025-03-16 12:01:00,P79798,S,1,Westtribune,TKT-AJX001-1244,BC572645050,F4E25186,Error,,OK,,1,110,1,19
246,2025-03-16,joost.smit@email.nl,Joost,Smit,K,1,Steward,18:00,22:00,1,2025-03-16 18:48:00,Archive,5,1,1,5,2025-03-16 08:08:00,2,2025-03-16 11:05:00,P95766,XL,1,Westtribune,TKT-AJX001-1245,BC828526750,E9C13CA3,Error,,Pending,,0,120,17,22
247,2025-03-16,sophie.bakker@email.nl,Sophie,Bakker,B,1,Medisch,18:00,22:00,0,2025-03-16 18:07:00,Send,4,1,0,5,2025-03-16 08:04:00,4,2025-03-16 10:08:00,P13106,XL,1,Noordtribune,TKT-AJX001-1246,BC687994511,5264BE78,Sent,,Pending,,0,100,20,8
248,2025-03-16,emma.jansen@email.nl,Emma,Jansen,K,10,Beveiliging,18:00,22:00,0,2025-03-16 18:29:00,Validate,3,1,1,2,2025-03-16 09:43:00,8,2025-03-16 13:56:00,P46226,L,1,Persbox,TKT-AJX001-1247,BC749276419,82B8F8BE,Opened,,OK,,0,108,13,25
249,2025-03-16,niels.de_jong@email.nl,Niels,De Jong,B,8,Beveiliging,18:00,22:00,1,,Validate,4,0,0,9,2025-03-16 10:16:00,7,2025-03-16 10:55:00,P90473,XXL,1,Noordtribune,TKT-AJX001-1248,BC377281586,B9B7FE61,Error,,OK,Kaart niet herkend,0,116,19,17
250,2025-03-16,joost.de_jong@email.nl,Joost,De Jong,A,1,Coördinator,18:00,22:00,1,2025-03-16 17:34:00,Validate,3,1,0,9,2025-03-16 10:01:00,8,2025-03-16 12:02:00,P67154,L,1,Persbox,TKT-AJX001-1249,BC634402789,1C753FC2,Sent,,OK,,1,109,4,37
251,2025-03-16,lisa.bakker@email.nl,Lisa,Bakker,K,2,Catering,18:00,22:00,1,2025-03-16 17:10:00,Archive,3,0,0,9,2025-03-16 07:10:00,7,2025-03-16 12:49:00,P35035,M,1,Persbox,TKT-AJX001-1250,BC458028166,F9AF0477,Error,,Pending,,1,119,3,29
252,2025-03-16,tim.visser@email.nl,Tim,Visser,J,4,Medisch,18:00,22:00,1,,Send,5,1,1,9,2025-03-16 10:33:00,8,2025-03-16 10:04:00,P14855,M,1,Noordtribune,TKT-AJX001-1251,BC138330751,0F85E0B5,Opened,,OK,,0,112,26,34
253,2025-03-16,joost.mulder@email.nl,Joost,Mulder,D,2,Steward,18:00,22:00,0,2025-03-16 18:02:00,Send,4,0,0,3,2025-03-16 07:03:00,3,2025-03-16 12:41:00,P16548,M,1,Noordtribune,TKT-AJX001-1252,BC676128415,D0AA43B7,Error,,Pending,Kaart niet herkend,0,109,4,32
254,2025-03-16,anouk.jansen@email.nl,Anouk,Jansen,L,7,Catering,18:00,22:00,0,2025-03-16 18:27:00,Validate,3,0,0,10,2025-03-16 07:44:00,6,2025-03-16 10:16:00,P25826,M,1,Zuidtribune,TKT-AJX001-1253,BC963775406,D0D82BDA,Error,,Error,,1,112,8,38
255,2025-03-16,lotte.visser@email.nl,Lotte,Visser,C,1,Medisch,18:00,22:00,0,2025-03-16 17:00:00,Send,2,0,1,7,2025-03-16 09:57:00,8,2025-03-16 12:57:00,P26632,S,1,Zuidtribune,TKT-AJX001-1254,BC207339659,94C63FB9,Opened,,Error,,0,139,20,3
256,2025-03-16,sophie.hendriks@email.nl,Sophie,Hendriks,K,5,Catering,18:00,22:00,1,2025-03-16 17:00:00,Validate,2,0,0,10,2025-03-16 08:32:00,9,2025-03-16 12:09:00,P38740,L,1,Persbox,TKT-AJX001-1255,BC636750257,FA424ED5,Delivered,,OK,,0,139,22,31
257,2025-03-16,noor.visser@email.nl,Noor,Visser,F,5,Beveiliging,18:00,22:00,1,,Assign,3,1,0,2,2025-03-16 10:09:00,1,2025-03-16 13:56:00,P80432,S,1,Zuidtribune,TKT-AJX001-1256,BC271540556,23D13C82,Sent,,OK,Kaart niet herkend,0,102,24,29
258,2025-03-16,niels.smit@email.nl,Niels,Smit,B,6,Beveiliging,18:00,22:00,0,,Validate,4,0,1,4,2025-03-16 07:18:00,8,2025-03-16 12:29:00,P73492,XS,1,Westtribune,TKT-AJX001-1257,BC313407685,54814EAF,Delivered,,Pending,,1,120,12,9
